Station_Name Station_Id_d Lat Lon Year Mon Day Hour threehouragoPRS threehouragoPRS_Sea threehouragoTEM threehouragoDPT threehouragoRHU threehouragoVAP threehouragoWIN_D_Avg_2mi threehouragoWIN_S_Avg_2mi threehouragoWIN_D_Avg_10mi threehouragoWIN_S_Avg_10mi twohouragoPRS twohouragoPRS_Sea twohouragoTEM twohouragoDPT twohouragoRHU twohouragoVAP twohouragoWIN_D_Avg_2mi twohouragoWIN_S_Avg_2mi twohouragoWIN_D_Avg_10mi twohouragoWIN_S_Avg_10mi onehouragoPRS onehouragoPRS_Sea onehouragoTEM onehouragoDPT onehouragoRHU onehouragoVAP onehouragoWIN_D_Avg_2mi onehouragoWIN_S_Avg_2mi onehouragoWIN_D_Avg_10mi onehouragoWIN_S_Avg_10mi PRE_1h STN1 CAPE1 BCAPE1 CIN1 KI1 SI1 LI1 BLI1 MK1 DCI1 MDCI1 MDPI1 IC1 BIC1 IL1 ILC1 TT1 PW1 CCL1 TCON1 TC1 PC1 LFC1 PE1 ZHT1 FHT1 SWEAT1 WINDEX1 SRH1 EHI1 BRN1 SSI1 SWISS00_1 SWISS12_1 STN2 CAPE2 BCAPE2 CIN2 KI2 SI2 LI2 BLI2 MK2 DCI2 MDCI2 MDPI2 IC2 BIC2 IL2 ILC2 TT2 PW2 CCL2 TCON2 TC2 PC2 LFC2 PE2 ZHT2 FHT2 SWEAT2 WINDEX2 SRH2 EHI2 BRN2 SSI2 SWISS00_2 SWISS12_2 STN3 CAPE3 BCAPE3 CIN3 KI3 SI3 LI3 BLI3 MK3 DCI3 MDCI3 MDPI3 IC3 BIC3 IL3 ILC3 TT3 PW3 CCL3 TCON3 TC3 PC3 LFC3 PE3 ZHT3 FHT3 SWEAT3 WINDEX3 SRH3 EHI3 BRN3 SSI3 SWISS00_3 SWISS12_3 STN4 CAPE4 BCAPE4 CIN4 KI4 SI4 LI4 BLI4 MK4 DCI4 MDCI4 MDPI4 IC4 BIC4 IL4 ILC4 TT4 PW4 CCL4 TCON4 TC4 PC4 LFC4 PE4 ZHT4 FHT4 SWEAT4 WINDEX4 SRH4 EHI4 BRN4 SSI4 SWISS00_4 SWISS12_4 STN5 CAPE5 BCAPE5 CIN5 KI5 SI5 LI5 BLI5 MK5 DCI5 MDCI5 MDPI5 IC5 BIC5 IL5 ILC5 TT5 PW5 CCL5 TCON5 TC5 PC5 LFC5 PE5 ZHT5 FHT5 SWEAT5 WINDEX5 SRH5 EHI5 BRN5 SSI5 SWISS00_5 SWISS12_5
宁河国家一般气象站 54529 39.35 117.8167 2012 7 22 4 996.2 996.8 27.1 26.0 94 33.7 152 8.6 149 7.9 995.8 996.4 26.7 26.0 96 33.6 261 4.7 226 4.1 995.2 995.8 25.3 25.1 99 31.9 324 7.0 282 6.5 68.5 53798 2552.496 2552.496 55.586 40.000 -2.799 -5.389 -5.389 46.500 46.389 52.889 0.899 -9.273 -17.976 -16.252 -25.524 47.000 13.939 878.081 33.754 25.507 950.926 839.844 147.694 5294.329 10403.735 329.876 0.000 205.212 2.857 162.385 93.004 -1.247 0.891 54218 413.862 413.862 9.631 28.000 0.900 -1.159 -1.159 32.500 35.159 39.659 0.629 -0.707 -12.589 -3.454 -4.161 42.000 9.036 893.558 23.733 20.760 916.396 853.353 462.203 4648.462 10084.878 150.723 0.000 -39.526 0.178 1.953 50.757 7.588 5.114 54401 0.000 0.000 99999.898 36.000 1.379 1.066 0.699 39.000 31.934 34.934 -0.043 1.621 0.853 2.441 4.061 41.000 9.819 882.966 21.601 18.763 902.538 99999.898 99999.898 5265.272 10221.465 218.366 0.000 97.550 0.000 0.000 44.460 3.932 5.329 54511 0.000 0.000 99999.898 27.000 7.230 2.352 2.352 35.000 29.648 37.648 -0.047 15.279 0.948 7.032 22.310 32.000 11.217 995.000 24.000 24.000 995.000 99999.898 99999.898 5864.260 10498.660 225.134 0.000 185.208 0.000 0.000 60.121 10.136 15.738 54727 260.799 629.248 146.379 36.000 -0.391 0.190 -0.533 42.500 39.810 46.310 1.001 -19.297 -20.019 4.054 -15.242 42.000 11.498 827.030 34.446 19.828 865.828 655.732 248.218 5168.707 10090.051 329.250 31.836 194.837 0.220 130.399 44.951 1.681 4.561
宁河国家一般气象站 54529 39.35 117.8167 2014 9 26 18 1008.0 1008.6 23.8 19.5 77 22.6 138 4.2 139 4.3 1008.4 1009.0 23.8 19.7 78 22.9 141 3.8 142 3.7 1008.4 1009.0 23.5 20.0 81 23.4 139 1.6 140 1.9 25.0 53798 0.000 28.300 99999.898 30.000 4.027 4.829 2.397 35.500 17.171 22.671 0.514 -2.168 -10.287 8.860 6.691 42.000 6.133 863.037 25.459 15.766 976.331 99999.898 99999.898 3745.236 8119.953 215.124 0.000 96.806 0.000 0.000 31.633 11.572 6.568 54218 0.000 0.000 99999.898 18.000 1.562 2.294 0.205 21.500 14.706 18.206 0.100 1.199 -1.994 3.436 4.634 49.000 3.862 735.049 27.321 10.545 905.288 99999.898 99999.898 3762.204 7547.970 92.642 0.000 301.099 0.000 0.000 53.609 4.852 10.755 54401 0.000 158.147 99999.898 35.000 -1.366 1.187 -1.549 37.000 19.813 21.813 0.268 -3.504 -5.352 2.090 -1.414 53.000 5.135 788.146 20.690 8.870 856.083 99999.898 99999.898 3399.550 7708.984 245.817 1.811 304.143 0.000 0.000 57.754 0.187 5.250 54511 0.000 101.845 0.000 31.000 0.252 1.420 -1.066 37.500 18.580 25.080 0.538 -3.555 -10.765 2.280 -1.275 50.000 6.087 891.430 23.481 14.303 963.908 1008.000 1005.883 3328.416 7785.769 214.650 0.000 223.893 0.000 0.000 45.346 6.582 7.868 54727 4.701 427.457 196.075 33.000 0.275 1.570 -1.374 39.000 22.430 28.430 0.657 -6.508 -13.136 3.089 -3.418 48.000 6.749 862.366 26.200 15.065 941.372 647.649 612.659 3603.133 8421.510 221.851 9.316 89.853 0.002 0.162 33.263 3.460 3.084
宁河国家一般气象站 54529 39.35 117.8167 2016 7 20 12 1001.8 1002.4 22.8 22.1 96 26.6 70 9.4 70 8.8 1001.4 1002.0 22.9 22.4 97 27.0 80 10.9 75 9.9 1000.5 1001.1 23.1 22.6 97 27.3 75 8.1 74 9.6 20.2 53798 2.443 0.000 0.000 34.000 2.379 2.960 0.375 38.500 30.040 34.540 -0.138 2.758 2.758 7.151 9.909 39.000 11.343 974.000 21.000 21.000 974.000 974.000 911.964 5272.338 10544.290 266.635 0.000 99999.898 99999.898 63.377 99999.898 99999.898 99999.898 54218 195.023 216.801 0.000 27.000 4.337 0.885 0.690 32.500 27.115 32.615 0.540 8.250 -10.790 2.268 10.518 40.000 7.297 812.935 27.786 17.291 895.344 936.000 510.422 4206.393 9938.859 159.881 9.314 -26.053 0.001 97.512 8.211 8.287 9.183 54401 1.612 1.612 78.548 34.000 2.315 1.871 1.871 37.000 29.129 32.129 -0.068 2.970 1.357 4.157 7.127 41.000 8.418 843.655 23.911 17.764 906.447 670.728 659.295 4701.588 10041.931 204.914 0.000 -4.567 0.000 0.075 33.520 7.490 5.840 54511 0.000 0.000 99999.898 30.000 4.828 3.993 3.993 36.500 26.007 32.507 0.014 7.494 -0.286 10.051 17.545 36.000 10.675 962.598 23.683 20.760 984.387 99999.898 99999.898 4846.226 10366.454 319.531 0.000 -123.551 0.000 0.000 60.205 11.578 12.572 54727 480.691 480.691 35.835 39.000 -0.988 -1.613 -1.613 45.000 40.613 46.613 0.370 -6.481 -7.402 -3.814 -10.295 43.000 12.966 897.589 30.265 23.268 939.927 829.539 140.236 5313.189 10488.660 377.636 0.000 334.306 0.808 4.236 73.842 1.855 8.575
宁河国家一般气象站 54529 39.35 117.8167 2016 7 20 13 1001.4 1002.0 22.9 22.4 97 27.0 80 10.9 75 9.9 1000.5 1001.1 23.1 22.6 97 27.3 75 8.1 74 9.6 999.9 1000.5 23.4 22.9 97 27.8 80 11.0 78 9.6 23.1 53798 2.443 0.000 0.000 34.000 2.379 2.960 0.375 38.500 30.040 34.540 -0.138 2.758 2.758 7.151 9.909 39.000 11.343 974.000 21.000 21.000 974.000 974.000 911.964 5272.338 10544.290 266.635 0.000 99999.898 99999.898 63.377 99999.898 99999.898 99999.898 54218 195.023 216.801 0.000 27.000 4.337 0.885 0.690 32.500 27.115 32.615 0.540 8.250 -10.790 2.268 10.518 40.000 7.297 812.935 27.786 17.291 895.344 936.000 510.422 4206.393 9938.859 159.881 9.314 -26.053 0.001 97.512 8.211 8.287 9.183 54401 1.612 1.612 78.548 34.000 2.315 1.871 1.871 37.000 29.129 32.129 -0.068 2.970 1.357 4.157 7.127 41.000 8.418 843.655 23.911 17.764 906.447 670.728 659.295 4701.588 10041.931 204.914 0.000 -4.567 0.000 0.075 33.520 7.490 5.840 54511 0.000 0.000 99999.898 30.000 4.828 3.993 3.993 36.500 26.007 32.507 0.014 7.494 -0.286 10.051 17.545 36.000 10.675 962.598 23.683 20.760 984.387 99999.898 99999.898 4846.226 10366.454 319.531 0.000 -123.551 0.000 0.000 60.205 11.578 12.572 54727 480.691 480.691 35.835 39.000 -0.988 -1.613 -1.613 45.000 40.613 46.613 0.370 -6.481 -7.402 -3.814 -10.295 43.000 12.966 897.589 30.265 23.268 939.927 829.539 140.236 5313.189 10488.660 377.636 0.000 334.306 0.808 4.236 73.842 1.855 8.575
宁河国家一般气象站 54529 39.35 117.8167 2016 8 18 22 1000.3 1000.9 25.9 25.6 98 32.7 14 0.9 13 0.8 1000.9 1001.5 25.7 25.5 99 32.6 77 0.8 107 0.6 1001.2 1001.8 25.6 25.4 99 32.4 10 1.0 14 1.6 28.7 53798 882.032 2006.489 120.496 42.000 -4.208 -2.641 -4.208 45.500 47.641 51.141 0.875 -17.503 -17.503 -8.679 -26.183 47.000 15.219 979.000 26.000 26.000 979.000 666.278 170.846 5773.029 10548.312 311.937 0.000 84.513 0.316 6.762 50.205 -2.164 -0.990 54218 0.000 0.000 99999.898 32.000 4.350 4.699 3.284 35.500 24.301 27.801 0.342 -1.981 -6.845 11.420 9.439 37.000 7.937 866.426 21.990 16.530 904.713 99999.898 99999.898 4745.155 10360.933 214.734 0.000 11.076 0.002 0.000 20.442 10.731 5.192 54401 16.182 16.182 2.357 31.000 5.379 3.591 3.591 35.000 29.409 33.409 0.419 -2.382 -8.379 10.891 8.509 33.000 9.064 895.430 21.742 19.761 903.555 878.626 780.085 5357.871 10386.950 211.577 0.000 -16.868 0.028 0.499 28.948 10.075 9.434 54511 0.000 100.581 99999.898 37.000 0.909 2.297 -0.865 42.000 32.703 37.703 0.307 -6.136 -6.136 5.910 -0.227 41.000 12.608 921.174 27.650 21.759 983.435 99999.898 99999.898 5139.667 10371.248 261.334 0.000 -26.373 0.000 0.000 26.493 6.228 3.118 54727 158.585 501.293 256.566 34.000 1.999 -1.065 -2.391 41.500 38.065 45.565 0.408 5.491 -8.165 -0.886 4.604 41.000 11.376 826.834 35.495 21.544 904.353 522.475 364.248 5615.631 10547.690 255.256 0.000 100.358 0.092 79.293 32.940 5.060 6.087
汉沽国家一般气象站 54530 39.2333 117.7667 2006 7 14 3 1002.7 1003.0 28.5 25.9 86 33.5 148 1.7 149 1.8 1002.1 1002.4 28.3 26.1 88 33.8 164 2.2 165 2.6 1003.0 1003.3 26.9 25.1 90 31.9 6 5.6 12 5.1 24.3 53798 3909.882 3909.882 0.000 37.000 -3.798 -7.578 -7.578 46.000 49.578 58.578 1.817 -18.382 -36.349 -21.916 -40.297 48.000 12.604 889.650 34.660 25.513 909.653 992.000 156.284 5427.627 10197.086 310.160 36.112 10.097 0.354 304.410 99.962 0.354 1.458 54218 0.000 26.005 99999.898 30.000 2.011 1.265 0.265 35.500 25.735 31.235 0.450 -4.674 -8.992 5.123 0.448 47.000 4.252 628.784 34.673 1.666 657.726 99999.898 99999.898 4165.091 8886.359 420.905 23.079 80.630 0.000 0.000 40.411 11.340 5.843 54401 894.525 894.525 127.251 33.000 -0.730 -4.644 -4.644 39.000 38.644 44.644 0.945 -8.417 -18.909 -8.853 -17.270 50.000 5.833 735.509 32.680 14.181 773.198 708.573 251.635 4563.024 9727.304 245.049 28.339 186.143 0.647 3.707 66.857 6.740 5.386 54511 688.961 2322.454 386.361 38.000 -5.829 -3.914 -7.936 43.000 43.914 48.914 1.422 -22.938 -28.439 -8.576 -31.514 54.000 10.784 752.122 42.205 20.552 915.164 642.015 321.439 4731.050 10005.010 285.573 28.972 158.783 0.603 4.980 54.438 -0.028 -0.610 54727 3304.793 3304.793 76.481 37.000 -4.198 -7.356 -7.356 45.000 49.356 57.356 1.702 -19.904 -34.044 -20.395 -40.300 50.000 12.212 860.475 35.825 24.521 905.808 833.384 157.426 5218.333 10029.728 303.045 33.637 -7.292 0.628 1535.658 68.504 1.877 -0.278
汉沽国家一般气象站 54530 39.2333 117.7667 2006 7 14 12 1004.6 1004.9 25.4 23.8 91 29.5 111 2.9 107 3.0 1005.5 1005.8 25.3 23.9 92 29.7 110 2.9 97 2.6 1006.6 1006.9 23.8 22.6 93 27.4 58 3.5 42 3.6 21.0 53798 1467.576 2981.128 0.000 38.000 -3.402 -3.869 -6.023 44.500 44.869 51.369 1.677 -21.479 -33.532 -10.211 -31.689 47.000 12.842 892.572 32.565 24.019 937.820 994.000 185.606 5478.590 10296.570 288.954 0.000 26.189 0.130 77.383 47.698 -1.127 1.188 54218 0.000 0.000 99999.898 16.000 5.193 4.169 4.169 21.000 18.831 23.831 0.231 2.515 -4.628 9.623 12.138 41.000 3.196 692.576 33.351 9.943 824.658 99999.898 99999.898 4322.557 8993.092 103.290 6.511 188.465 0.000 0.000 55.184 14.880 15.015 54401 0.000 1.558 99999.898 32.000 0.838 1.308 0.220 35.000 32.692 35.692 0.245 -3.097 -4.899 4.390 1.293 44.000 7.111 724.266 34.157 15.591 847.417 99999.898 99999.898 4919.768 9567.696 186.284 0.000 44.279 0.000 0.000 35.621 5.415 4.653 54511 311.106 2175.694 283.667 40.000 -5.402 -1.653 -5.719 43.500 42.653 46.153 1.118 -18.654 -22.360 -4.329 -22.984 51.000 12.147 833.303 35.755 22.515 971.128 611.200 292.368 4915.459 9699.997 293.373 0.000 67.125 0.122 3.757 43.458 -1.640 -0.786 54727 1378.123 1414.645 0.000 28.000 3.151 -3.366 -3.453 37.500 38.366 47.866 1.454 0.088 -29.090 -7.774 -7.687 41.000 9.915 805.678 38.489 22.536 907.283 611.631 172.570 5526.679 10246.037 176.092 0.000 22.090 0.125 477.167 47.026 6.663 6.051
汉沽国家一般气象站 54530 39.2333 117.7667 2007 7 9 19 995.1 995.4 27.4 24.5 84 30.7 161 4.1 155 4.6 994.6 994.9 26.6 23.7 84 29.2 149 4.7 148 5.0 996.7 997.0 25.5 20.5 74 24.1 297 7.7 222 5.4 30.4 53798 2688.027 2688.027 238.363 35.000 -4.318 -8.945 -8.945 42.000 44.945 51.945 1.402 -11.449 -28.042 -22.818 -34.268 56.000 8.358 946.888 26.976 23.512 958.568 934.241 201.667 4453.969 8631.181 163.404 24.828 62.276 1.043 503.469 83.714 0.529 0.692 54218 231.693 414.649 0.000 35.000 -1.753 -1.758 -2.346 38.500 31.758 35.258 0.424 -7.242 -8.482 -4.026 -11.269 50.000 6.673 801.460 27.477 16.295 892.380 933.000 274.615 4022.660 8654.233 197.641 12.995 97.680 0.139 1.492 51.956 -0.485 3.418 54401 0.000 0.000 99999.898 30.000 3.497 1.512 1.512 35.000 23.488 28.488 0.190 0.412 -3.800 4.721 5.132 43.000 5.088 736.227 27.293 9.486 780.407 99999.898 99999.898 4161.023 8690.456 187.589 17.690 15.285 0.000 0.000 32.456 6.759 7.388 54511 1851.302 1851.302 144.018 32.000 -1.679 -3.925 -3.925 39.000 36.925 43.925 1.104 -14.490 -22.073 -9.498 -23.987 49.000 8.482 875.071 30.809 21.276 950.263 697.138 222.759 4134.328 8732.548 219.170 20.207 3.151 0.494 22.342 72.744 0.918 2.557 54727 287.871 287.871 498.289 12.000 7.242 -1.317 -1.317 23.000 24.317 35.317 0.802 10.732 -16.044 -2.375 8.357 37.000 5.673 751.803 38.858 18.806 913.363 628.992 349.923 4393.704 9438.864 39.562 9.636 -1.898 0.011 23.264 9.476 12.686 12.032
汉沽国家一般气象站 54530 39.2333 117.7667 2007 7 28 12 1008.5 1008.8 25.8 23.3 86 28.6 223 1.1 226 1.4 1009.3 1009.6 24.5 23.3 93 28.6 231 1.2 234 1.2 1009.4 1009.7 23.8 23.1 96 28.3 145 1.1 139 0.8 21.3 53798 124.872 456.715 236.305 28.000 1.230 -1.233 -2.233 35.000 33.233 40.233 0.727 -5.587 -14.536 -3.215 -8.802 44.000 9.011 864.972 31.977 21.517 968.148 619.565 474.409 4787.852 9539.947 214.493 0.000 34.390 0.011 1.993 37.609 3.614 6.951 54218 1198.287 1198.287 0.000 35.000 -2.091 -2.482 -2.482 40.000 37.482 42.482 1.075 -19.358 -21.508 -5.407 -24.766 47.000 7.663 872.620 25.636 18.806 878.984 946.000 216.316 4744.372 9301.822 229.944 24.333 -13.183 0.000 62.625 19.880 -0.482 0.894 54401 0.000 0.000 99999.898 31.000 2.230 2.351 1.608 34.500 29.649 33.149 0.126 -0.782 -2.521 7.056 6.274 42.000 7.488 777.589 28.181 14.365 835.792 99999.898 99999.898 5132.363 9402.138 182.799 0.000 -41.267 0.160 0.000 25.511 5.285 5.899 54511 80.879 695.187 131.713 32.000 1.900 2.654 0.441 37.500 31.346 36.846 0.642 -4.233 -12.832 6.804 2.571 40.000 11.264 886.751 30.667 21.759 989.348 775.974 560.213 4741.741 9575.566 256.086 0.000 0.010 0.001 2.915 38.833 3.766 5.616 54727 2108.975 2108.975 54.108 24.000 -0.162 -5.092 -5.092 33.500 39.092 48.592 1.309 -11.481 -26.184 -11.745 -23.226 46.000 8.012 858.114 33.304 21.301 897.703 752.770 183.221 4653.446 9680.004 283.477 31.497 289.790 3.180 32.260 91.645 1.886 6.459
汉沽国家一般气象站 54530 39.2333 117.7667 2007 8 26 5 1013.1 1013.4 26.1 22.8 82 27.7 74 1.4 88 1.4 1012.1 1012.4 25.7 22.2 81 26.7 64 3.0 69 2.6 1011.9 1012.2 23.3 22.3 94 26.9 60 3.0 52 2.5 31.7 53798 16.873 41.614 0.000 37.000 0.452 2.443 0.452 43.000 33.557 39.557 0.022 -6.996 -0.444 8.687 1.691 42.000 11.629 808.247 35.094 18.090 892.152 1003.000 974.134 5278.560 10136.301 254.857 0.000 19.052 0.001 8.437 38.857 4.038 4.545 54218 0.000 0.000 99999.898 11.000 6.468 3.324 3.324 19.000 15.676 23.676 0.108 11.904 -2.163 8.754 20.658 39.000 3.527 612.317 38.454 3.754 714.949 99999.898 99999.898 4464.934 9639.991 58.332 11.837 168.412 0.000 0.000 44.419 15.546 19.245 54401 16.709 16.709 0.000 26.000 5.835 5.125 5.125 31.000 22.875 27.875 -0.644 13.533 12.881 14.443 27.977 38.000 6.547 694.502 31.335 7.364 736.269 933.000 911.801 4770.368 9830.114 209.916 14.450 142.446 0.011 0.297 46.670 14.038 10.434 54511 0.000 185.360 99999.898 24.000 4.496 4.299 0.122 32.000 24.701 32.701 1.210 6.362 -24.209 12.769 19.132 39.000 7.288 739.693 37.809 12.963 833.667 99999.898 99999.898 4949.538 10046.610 217.779 14.484 72.245 0.000 0.000 37.524 12.486 14.518 54727 2556.693 2556.693 11.149 39.000 -1.983 -5.020 -5.020 46.500 43.020 50.520 1.699 -15.717 -33.975 -15.054 -30.771 46.000 12.328 961.099 28.743 25.753 983.568 899.809 141.773 5261.503 10079.314 276.501 0.000 9.065 0.145 147.269 56.760 1.204 0.019
汉沽国家一般气象站 54530 39.2333 117.7667 2008 7 1 3 1003.6 1003.9 25.2 22.3 84 26.9 159 4.4 157 4.3 1003.4 1003.7 24.9 22.8 88 27.7 90 1.1 131 1.9 1003.1 1003.4 25.1 22.8 87 27.7 77 1.3 56 1.6 31.3 53798 661.972 661.972 180.361 34.000 0.113 -3.317 -3.317 41.500 36.317 43.817 0.506 -0.775 -10.114 -7.743 -8.518 47.000 9.519 829.728 34.666 21.035 937.442 756.995 304.786 4553.036 9619.989 207.659 17.090 58.123 0.248 276.715 33.248 2.124 2.604 54218 802.430 802.430 0.000 34.000 0.687 -2.925 -2.925 40.000 30.925 36.925 0.460 -0.515 -9.197 -7.192 -7.707 46.000 7.473 913.258 20.960 18.525 912.608 940.000 256.915 4148.565 8909.555 181.313 13.098 53.306 0.186 16.047 50.849 2.610 4.581 54401 32.202 42.211 266.869 32.000 2.031 1.209 1.063 35.500 26.791 30.291 0.278 0.139 -5.556 2.608 2.747 44.000 6.492 755.310 29.946 15.299 883.677 616.301 538.670 4170.009 9382.429 176.756 4.686 85.241 0.011 0.351 34.259 4.243 5.622 54511 1241.544 1241.544 13.271 36.000 -0.266 -4.653 -4.653 44.500 35.653 44.153 0.901 -1.392 -18.021 -11.825 -13.217 47.000 9.998 944.756 26.914 22.515 971.128 900.679 233.831 4186.276 9457.812 233.478 23.256 114.302 0.607 620.772 56.174 2.492 2.653 54727 70.845 425.246 314.442 21.000 2.113 1.212 -1.002 28.000 31.788 38.788 1.104 1.549 -22.071 5.613 7.162 43.000 7.436 748.443 37.622 15.402 841.784 654.416 551.249 4543.105 9832.880 213.481 24.864 41.618 0.015 1.727 26.635 5.975 8.765
汉沽国家一般气象站 54530 39.2333 117.7667 2008 7 15 4 1003.3 1003.6 23.4 22.4 94 27.0 72 5.0 74 4.9 1002.2 1002.5 22.8 22.1 96 26.6 86 5.4 83 5.9 1001.6 1001.9 22.5 22.2 98 26.7 74 6.4 72 5.7 35.0 53798 1.032 165.113 0 40 -1.547 2.749 -1.547 43 34.251 37.251 0.308 -6.152 -6.152 6.616 0.464 45 13.254 872.517 22.692 20.76 980.445 995 973.347 5113.775 10161.85 270.92 0 103.159 0 0.017 40.25 -0.768 2.096 54218 0 0 99999.9 23 8.41 4.501 4.501 30.5 16.499 23.999 -0.151 17.491 3.011 11.601 29.092 35 5.723 730.197 29.585 9.258 789.158 99999.9 99999.9 4171.2 9890.751 248.436 11.599 -56.39 0.143 0 31.703 17.781 12.695 54401 5.004 0 0 30 6.275 5.521 0.496 34 18.479 22.479 -0.143 6.99 2.859 12.078 19.068 36 7.915 905.661 16.681 14.535 899.731 927 898.748 4749.723 9939.724 225.262 0 198.742 0.004 0.041 47.636 11.144 10.727 54511 68.135 164.43 63.436 25 9.579 4.8 2.493 34.5 19.2 28.7 -0.17 19.446 3.405 12.643 32.089 30 10.862 893.206 27.943 19.284 958.678 866.136 757.843 5137.29 9984.614 237.72 0 360.651 0.068 0.918 52.084 14.71 15.292 54727 118.819 287.306 167.627 37 -1.983 -1.302 -1.983 43 39.302 45.302 0.35 -6.998 -6.998 -1.801 -8.799 46 12.637 833.11 34.199 20.552 908.752 641.574 422.739 5165.712 10030.26 285.871 0 69.971 0.044 7.351 34.288 1.385 1.072
汉沽国家一般气象站 54530 39.2333 117.7667 2008 7 15 5 1002.2 1002.5 22.8 22.1 96 26.6 86 5.4 83 5.9 1001.6 1001.9 22.5 22.2 98 26.7 74 6.4 72 5.7 1000.8 1001.1 22.0 22.0 100 26.4 68 6.1 66 5.3 29.8 53798 1.032 165.113 0 40 -1.547 2.749 -1.547 43 34.251 37.251 0.308 -6.152 -6.152 6.616 0.464 45 13.254 872.517 22.692 20.76 980.445 995 973.347 5113.775 10161.85 270.92 0 103.159 0 0.017 40.25 -0.768 2.096 54218 0 0 99999.9 23 8.41 4.501 4.501 30.5 16.499 23.999 -0.151 17.491 3.011 11.601 29.092 35 5.723 730.197 29.585 9.258 789.158 99999.9 99999.9 4171.2 9890.751 248.436 11.599 -56.39 0.143 0 31.703 17.781 12.695 54401 5.004 0 0 30 6.275 5.521 0.496 34 18.479 22.479 -0.143 6.99 2.859 12.078 19.068 36 7.915 905.661 16.681 14.535 899.731 927 898.748 4749.723 9939.724 225.262 0 198.742 0.004 0.041 47.636 11.144 10.727 54511 68.135 164.43 63.436 25 9.579 4.8 2.493 34.5 19.2 28.7 -0.17 19.446 3.405 12.643 32.089 30 10.862 893.206 27.943 19.284 958.678 866.136 757.843 5137.29 9984.614 237.72 0 360.651 0.068 0.918 52.084 14.71 15.292 54727 118.819 287.306 167.627 37 -1.983 -1.302 -1.983 43 39.302 45.302 0.35 -6.998 -6.998 -1.801 -8.799 46 12.637 833.11 34.199 20.552 908.752 641.574 422.739 5165.712 10030.26 285.871 0 69.971 0.044 7.351 34.288 1.385 1.072
汉沽国家一般气象站 54530 39.2333 117.7667 2008 8 10 10 1005.1 1005.4 28.6 26.8 90 35.2 179 1.2 175 1.3 1005.3 1005.6 29.1 26.7 87 35.0 184 1.4 188 1.4 1005.2 1005.5 29.7 26.9 85 35.4 203 1.7 179 2.3 20.9 53798 748.020 748.020 74.096 38.000 -2.029 -3.375 -3.375 44.500 39.375 45.875 0.661 -9.479 -13.222 -8.485 -17.964 48.000 11.107 913.628 28.979 22.272 952.274 750.400 214.377 4878.392 9784.187 231.445 0.000 42.125 0.150 41.844 38.367 -0.398 1.129 54218 375.092 375.092 93.384 36.000 -0.569 -0.877 -0.877 40.000 35.877 39.877 0.953 -12.541 -19.063 -1.940 -14.481 45.000 7.951 833.935 28.337 19.284 900.315 692.973 295.079 5046.635 9508.947 226.095 0.000 15.326 0.057 16.029 34.941 2.909 2.887 54401 0.000 36.951 99999.898 38.000 0.376 1.689 -0.119 40.500 32.311 34.811 0.066 -1.314 -1.314 4.011 2.697 42.000 10.491 883.193 22.325 18.763 912.391 99999.898 99999.898 5057.949 10022.045 234.507 0.000 1.900 0.008 0.000 35.904 1.677 3.145 54511 988.868 1852.771 36.946 35.000 -2.091 -3.800 -5.403 42.000 38.800 45.800 1.551 -11.598 -31.025 -10.556 -22.154 47.000 11.126 973.196 25.869 23.756 985.473 867.890 221.490 4988.629 9783.086 292.828 0.000 85.423 0.413 494.434 55.555 0.366 1.596 54727 1324.694 1324.694 31.483 -10.000 0.869 -3.614 -3.614 -1.500 36.614 45.114 1.312 -11.617 -26.231 -9.833 -21.449 43.000 6.579 906.542 30.366 23.512 964.395 875.392 218.706 5220.652 9554.532 243.132 0.000 1.977 0.005 194.765 12.200 6.428 15.252
汉沽国家一般气象站 54530 39.2333 117.7667 2008 8 11 6 1005.6 1005.9 25.1 23.9 93 29.6 58 1.8 70 1.9 1005.7 1006.0 25.0 23.8 93 29.5 99 0.6 75 0.7 1005.0 1005.3 24.8 23.9 95 29.7 84 2.4 91 2.2 30.9 53798 337.451 1808.811 118.089 34 -1.547 -1.491 -4.371 39.5 37.491 42.991 0.748 -6.971 -14.969 -4.33 -11.301 46 11.835 960.599 25.499 22.757 980.513 723.45 265.016 4999.371 9670 265.065 0 36.993 0.047 6.6 37.544 0.535 1.428 54218 15.763 1.169 0 31 3.849 4.088 2.046 35 22.912 26.912 -0.031 6.919 0.622 8.808 15.727 39 8.399 877.14 29.668 16.765 931.045 945 872.815 4423.951 9650 182.022 0 4.472 0.002 0.232 46.567 6.024 8.449 54401 5.209 0.559 8.382 29 6.354 4.944 2.891 33.5 20.056 24.556 0.489 -0.171 -9.775 11.4 11.229 35 6.702 885.363 19.221 15.533 899.796 863.281 837.494 5014.467 9620 164.244 0 -2.288 0.062 0.165 37.218 11.057 9.879 54511 153.932 429.951 112.924 39 -1.091 0.002 -1.412 44.5 34.998 40.498 0.544 -4.772 -10.878 -0.011 -4.783 45 12.012 876.62 31.216 21.517 972.032 766.424 519.949 4625.893 9650 260.172 0 25.651 0.013 15.651 41.089 1.997 2.595 54727 502.127 502.127 91.743 37 1.838 -1.204 -1.204 45.5 35.204 43.704 1.215 -12.004 -24.299 -0.563 -12.567 42 8.194 825.488 33.644 18.839 868.198 791.925 252.259 5142.975 9825.099 249.616 28.993 -3.956 0.023 251.063 27.945 5.352 11.134
