Station_Name Station_Id_d Lat Lon Year Mon Day Hour threehouragoPRS threehouragoPRS_Sea threehouragoTEM threehouragoDPT threehouragoRHU threehouragoVAP threehouragoWIN_D_Avg_2mi threehouragoWIN_S_Avg_2mi threehouragoWIN_D_Avg_10mi threehouragoWIN_S_Avg_10mi twohouragoPRS twohouragoPRS_Sea twohouragoTEM twohouragoDPT twohouragoRHU twohouragoVAP twohouragoWIN_D_Avg_2mi twohouragoWIN_S_Avg_2mi twohouragoWIN_D_Avg_10mi twohouragoWIN_S_Avg_10mi onehouragoPRS onehouragoPRS_Sea onehouragoTEM onehouragoDPT onehouragoRHU onehouragoVAP onehouragoWIN_D_Avg_2mi onehouragoWIN_S_Avg_2mi onehouragoWIN_D_Avg_10mi onehouragoWIN_S_Avg_10mi PRE_1h STN1 CAPE1 BCAPE1 CIN1 KI1 SI1 LI1 BLI1 MK1 DCI1 MDCI1 MDPI1 IC1 BIC1 IL1 ILC1 TT1 PW1 CCL1 TCON1 TC1 PC1 LFC1 PE1 ZHT1 FHT1 SWEAT1 WINDEX1 SRH1 EHI1 BRN1 SSI1 SWISS00_1 SWISS12_1 STN2 CAPE2 BCAPE2 CIN2 KI2 SI2 LI2 BLI2 MK2 DCI2 MDCI2 MDPI2 IC2 BIC2 IL2 ILC2 TT2 PW2 CCL2 TCON2 TC2 PC2 LFC2 PE2 ZHT2 FHT2 SWEAT2 WINDEX2 SRH2 EHI2 BRN2 SSI2 SWISS00_2 SWISS12_2 STN3 CAPE3 BCAPE3 CIN3 KI3 SI3 LI3 BLI3 MK3 DCI3 MDCI3 MDPI3 IC3 BIC3 IL3 ILC3 TT3 PW3 CCL3 TCON3 TC3 PC3 LFC3 PE3 ZHT3 FHT3 SWEAT3 WINDEX3 SRH3 EHI3 BRN3 SSI3 SWISS00_3 SWISS12_3 STN4 CAPE4 BCAPE4 CIN4 KI4 SI4 LI4 BLI4 MK4 DCI4 MDCI4 MDPI4 IC4 BIC4 IL4 ILC4 TT4 PW4 CCL4 TCON4 TC4 PC4 LFC4 PE4 ZHT4 FHT4 SWEAT4 WINDEX4 SRH4 EHI4 BRN4 SSI4 SWISS00_4 SWISS12_4 STN5 CAPE5 BCAPE5 CIN5 KI5 SI5 LI5 BLI5 MK5 DCI5 MDCI5 MDPI5 IC5 BIC5 IL5 ILC5 TT5 PW5 CCL5 TCON5 TC5 PC5 LFC5 PE5 ZHT5 FHT5 SWEAT5 WINDEX5 SRH5 EHI5 BRN5 SSI5 SWISS00_5 SWISS12_5
东丽国家一般气象站 54526 39.0833 117.3333 2008 6 25 23 1003.4 1003.7 24.2 18.4 70 21.1 143 1.7 142 2.0 1003.1 1003.4 23.7 18.1 71 20.8 36 0.8 56 0.9 1003.6 1003.9 23.1 19.5 80 22.6 22 2.4 41 2.3 26.5 53798 22.006 90.927 951.520 27.000 -0.114 -0.658 -1.491 33.000 29.658 35.658 0.258 -1.556 -5.156 -0.057 -1.613 51.000 5.803 707.730 39.672 13.897 868.615 552.255 486.985 4300.109 8665.842 80.663 10.858 12.898 0.000 0.386 23.603 4.098 3.922 54218 1206.745 1206.745 0.000 37.000 -2.313 -4.333 -4.333 42.500 32.333 37.833 0.643 -8.847 -12.856 -8.926 -17.773 52.000 6.447 842.185 24.499 15.825 872.954 940.000 238.329 3838.333 8388.240 205.658 19.067 2.246 0.003 343.762 56.621 -1.053 1.504 54401 2958.093 2958.093 95.896 39.000 -3.749 -7.383 -7.383 44.000 41.383 46.383 1.230 -9.334 -24.609 -17.625 -26.959 54.000 6.708 801.229 29.823 19.045 870.244 757.878 203.644 4018.914 8590.931 302.661 25.573 90.631 1.449 87.316 99.616 -2.298 0.914 54511 1739.638 1739.638 127.912 34.000 -5.641 -6.466 -6.466 41.000 38.466 45.466 0.923 -15.216 -18.454 -14.145 -29.361 56.000 8.516 920.725 26.754 20.040 942.029 815.527 210.022 4178.156 8461.223 253.029 21.018 115.225 0.750 869.819 68.677 -1.314 -0.725 54727 1166.043 1166.043 174.125 32.000 -2.724 -5.175 -5.175 40.500 35.175 43.675 0.762 -11.087 -15.237 -8.791 -19.878 54.000 6.720 778.366 33.769 13.946 819.159 675.622 298.618 4200.062 8351.157 287.808 23.524 62.771 0.465 213.791 56.352 -0.293 3.685
东丽国家一般气象站 54526 39.0833 117.3333 2008 7 15 3 1003.4 1003.7 23.9 23.0 95 28.2 97 2.4 97 2.7 1002.0 1002.3 23.5 23.0 97 28.1 95 4.6 98 4.6 1001.2 1001.5 23.6 23.1 97 28.2 46 1.9 60 2.1 49.7 53798 1.032 165.113 0 40 -1.547 2.749 -1.547 43 34.251 37.251 0.308 -6.152 -6.152 6.616 0.464 45 13.254 872.517 22.692 20.76 980.445 995 973.347 5113.775 10161.85 270.92 0 103.159 0 0.017 40.25 -0.768 2.096 54218 0 0 99999.9 23 8.41 4.501 4.501 30.5 16.499 23.999 -0.151 17.491 3.011 11.601 29.092 35 5.723 730.197 29.585 9.258 789.158 99999.9 99999.9 4171.2 9890.751 248.436 11.599 -56.39 0.143 0 31.703 17.781 12.695 54401 5.004 0 0 30 6.275 5.521 0.496 34 18.479 22.479 -0.143 6.99 2.859 12.078 19.068 36 7.915 905.661 16.681 14.535 899.731 927 898.748 4749.723 9939.724 225.262 0 198.742 0.004 0.041 47.636 11.144 10.727 54511 68.135 164.43 63.436 25 9.579 4.8 2.493 34.5 19.2 28.7 -0.17 19.446 3.405 12.643 32.089 30 10.862 893.206 27.943 19.284 958.678 866.136 757.843 5137.29 9984.614 237.72 0 360.651 0.068 0.918 52.084 14.71 15.292 54727 118.819 287.306 167.627 37 -1.983 -1.302 -1.983 43 39.302 45.302 0.35 -6.998 -6.998 -1.801 -8.799 46 12.637 833.11 34.199 20.552 908.752 641.574 422.739 5165.712 10030.26 285.871 0 69.971 0.044 7.351 34.288 1.385 1.072
东丽国家一般气象站 54526 39.0833 117.3333 2008 7 18 7 1004.3 1004.6 25.0 23.2 90 28.5 246 2.2 245 2.4 1004.7 1005.0 24.1 22.4 90 27.0 225 2.1 218 2.1 1005.1 1005.4 23.8 22.4 92 27.1 186 1.6 217 1.8 27.8 53798 60.815 99.956 0.000 34.000 3.828 2.377 1.632 41.000 27.623 34.623 -0.190 7.804 3.799 6.103 13.907 38.000 11.386 906.061 27.699 20.520 968.082 997.000 704.856 4966.451 9969.728 244.848 0.000 11.439 10.498 0.930 26.079 11.458 4.742 54218 87.878 87.878 0.000 28.000 4.126 1.232 1.232 35.000 24.768 31.768 0.369 -2.504 -7.376 5.200 2.696 42.000 4.404 729.035 29.422 8.343 742.210 942.896 440.374 4311.749 9258.308 190.286 20.933 5.483 0.003 43.939 11.784 8.918 7.943 54401 129.001 129.001 10.299 32.000 2.301 -0.552 -0.552 38.000 29.552 35.552 0.671 -4.422 -13.427 1.253 -3.169 45.000 4.902 739.730 28.297 9.553 740.607 733.869 403.314 4517.958 9317.315 190.584 24.479 -5.172 0.182 15.156 14.673 6.414 5.724 54511 121.616 121.616 129.724 29.000 2.801 -0.740 -0.740 38.500 29.740 39.240 0.897 -4.355 -17.934 0.874 -3.481 43.000 6.188 790.668 34.309 15.166 837.275 738.668 469.815 4774.198 9619.996 177.205 24.729 -4.483 0.182 60.808 11.415 8.335 17.660 54727 0.000 56.445 99999.898 34.000 1.900 4.634 1.900 38.000 29.366 33.366 -0.094 1.885 1.885 11.909 13.794 40.000 11.426 841.904 31.306 19.522 962.189 99999.898 99999.898 5161.535 10255.732 271.332 0.000 129.228 0.000 0.000 44.018 7.767 6.405
东丽国家一般气象站 54526 39.0833 117.3333 2008 8 12 9 1007.8 1008.1 26.1 23.8 87 29.4 138 1.7 129 1.5 1008.3 1008.6 26.4 23.7 85 29.2 118 1.9 120 1.6 1008.9 1009.2 22.4 21.6 95 25.7 31 3.8 31 4.2 25.8 53798 1115.563 1115.563 17.651 32.000 1.813 -1.710 -1.710 40.000 33.710 41.710 1.250 -8.485 -25.002 -4.484 -12.969 42.000 8.331 948.641 26.708 22.515 970.156 833.302 218.179 5162.542 9312.602 216.625 0.000 1.707 0.002 557.782 46.817 5.544 5.659 54218 0.000 12.650 99999.898 26.000 4.166 4.299 -0.244 30.500 18.701 23.201 0.014 6.305 -0.282 8.908 15.213 41.000 6.326 783.158 27.105 13.076 892.116 99999.898 99999.898 4395.638 9111.986 160.294 0.000 28.669 0.000 0.000 35.071 9.987 8.585 54401 10.831 111.374 0.000 32.000 2.247 4.064 2.247 34.500 25.936 28.436 0.437 -5.690 -8.745 9.856 4.165 42.000 6.553 768.954 28.037 13.838 863.361 930.000 608.484 4022.389 9185.132 178.517 14.665 11.073 0.000 0.404 28.455 7.649 4.484 54511 23.846 96.807 178.132 32.000 2.359 3.420 2.359 37.500 28.580 34.080 0.662 -10.875 -13.236 8.205 -2.670 40.000 9.440 945.084 25.379 20.760 991.284 611.277 542.253 4501.807 9220.569 229.997 0.000 31.028 0.002 2.625 35.377 6.895 5.713 54727 1788.518 1788.518 30.781 35.000 -0.569 -3.559 -3.559 42.500 38.559 46.059 1.431 -7.439 -28.630 -9.671 -17.110 45.000 10.556 922.192 29.256 23.512 965.366 849.998 182.496 5113.270 9520.430 238.149 0.000 -0.816 0.001 894.259 31.391 0.252 1.264
东丽国家一般气象站 54526 39.0833 117.3333 2009 6 8 20 1004.3 1004.6 20.7 19.2 91 22.2 105 2.5 109 2.7 1004.8 1005.1 20.6 19.4 93 22.6 79 2.7 90 3.1 1005.5 1005.8 20.4 19.4 94 22.5 39 2.3 45 2.5 25.7 53798 129.824 129.824 32.927 30.000 4.166 1.588 1.588 38.500 21.412 29.912 0.089 2.618 -1.784 4.124 6.743 41.000 7.241 882.667 25.265 15.591 910.561 841.489 441.637 3811.509 8775.092 204.296 18.431 -4.475 0.012 7.937 17.190 11.522 6.355 54218 110.271 192.890 176.967 32.000 -1.570 -0.803 -1.570 36.000 23.803 27.803 0.607 -7.003 -12.134 -1.015 -8.018 53.000 4.657 768.083 25.847 10.400 847.567 663.831 492.534 3445.521 7818.139 178.014 14.090 107.756 0.045 0.839 46.727 1.598 2.943 54401 38.341 204.839 134.473 33.000 -0.725 -0.172 -1.359 36.000 24.172 27.172 0.325 -3.479 -6.492 -0.909 -4.389 50.000 5.639 844.154 20.080 13.538 895.783 635.840 509.822 3647.193 8046.423 147.780 0.000 119.850 0.033 0.146 48.327 5.129 4.369 54511 15.289 101.698 151.321 31.000 2.764 2.950 1.044 37.500 19.050 25.550 0.249 3.204 -4.974 5.073 8.277 44.000 7.603 895.551 24.784 16.765 988.189 717.045 679.740 3284.477 8267.880 202.323 9.016 225.308 0.015 7.644 48.674 4.366 8.032 54727 162.810 162.810 121.343 27.000 6.639 1.006 1.006 37.000 17.994 27.994 0.593 11.804 -11.862 2.504 14.308 39.000 6.991 829.452 29.437 15.825 922.174 749.302 542.776 3574.790 9016.444 113.095 16.739 -273.031 0.000 2.782 48.731 13.511 13.612
东丽国家一般气象站 54526 39.0833 117.3333 2009 7 22 20 997.7 998.0 31.9 24.2 64 30.3 216 2.3 214 2.2 996.3 996.6 31.8 24.7 66 31.0 209 2.8 210 2.6 999.2 999.5 27.6 20.2 64 23.6 43 5.5 351 4.5 37.7 53798 1655.773 1655.773 0.000 28.000 -1.001 -5.144 -5.144 35.500 42.144 49.644 1.715 -14.227 -34.309 -14.477 -28.704 47.000 8.697 855.598 35.478 24.509 964.460 993.000 212.040 4958.023 9897.808 225.559 30.334 -35.709 0.000 45.754 51.535 6.516 5.261 54218 0.000 1033.176 99999.898 29.000 0.301 1.492 -2.840 31.500 27.508 30.008 0.924 -4.589 -18.483 3.602 -0.987 49.000 5.036 719.645 32.331 12.614 856.937 99999.898 99999.898 3876.688 8444.635 183.799 11.221 78.067 0.000 0.000 38.922 5.391 4.247 54401 0.000 1140.225 99999.898 31.000 -3.569 1.891 -3.853 31.500 33.109 33.609 0.767 -13.561 -15.337 5.621 -7.940 51.000 6.648 663.836 35.919 10.702 795.669 99999.898 99999.898 4454.456 8854.334 119.021 17.393 71.080 0.000 0.000 36.333 0.371 1.305 54511 2157.377 2908.594 53.817 28.000 -5.547 -6.394 -7.938 34.500 43.394 49.894 1.463 -22.647 -29.262 -16.684 -39.331 53.000 9.194 892.698 31.798 23.512 968.280 845.590 246.611 4454.267 8667.450 285.322 23.943 94.088 0.894 81.730 79.016 -2.157 0.845 54727 664.527 664.527 251.818 23.000 6.547 -3.039 -3.039 34.500 29.039 40.539 1.384 2.418 -27.683 -6.796 -4.378 38.000 5.425 801.558 36.863 20.793 919.251 729.533 330.300 4953.893 10017.543 72.735 14.793 41.515 0.175 332.264 27.339 12.728 11.911
东丽国家一般气象站 54526 39.0833 117.3333 2009 7 22 21 996.3 996.6 31.8 24.7 66 31.0 209 2.8 210 2.6 999.2 999.5 27.6 20.2 64 23.6 43 5.5 351 4.5 1000.5 1000.8 22.3 21.6 96 25.8 59 1.8 48 2.2 22.1 53798 2653.436 2653.436 0.000 23.000 4.758 -4.872 -4.872 34.500 37.872 49.372 1.742 2.352 -34.842 -12.532 -10.180 39.000 8.101 841.541 36.476 23.528 906.547 989.000 163.410 4985.301 10061.931 184.160 31.614 -41.496 4.946 283.542 72.747 13.941 11.150 54218 221.236 221.236 120.619 35.000 2.337 -0.090 -0.090 40.500 28.090 33.590 0.304 0.406 -6.072 0.833 1.239 44.000 6.472 790.524 27.684 14.365 843.907 731.589 347.064 4229.480 8803.917 251.304 14.459 37.546 0.012 2.044 41.017 6.934 4.775 54401 17.336 17.336 243.196 25.000 2.261 0.553 0.553 30.000 29.447 34.447 0.328 -0.887 -6.557 4.038 3.151 46.000 4.337 645.556 34.531 5.480 684.086 564.525 524.702 4422.024 9090.327 172.435 23.419 90.369 0.010 0.192 40.119 6.484 8.444 54511 170.188 1424.737 416.624 33.000 -3.983 -0.286 -3.983 36.500 38.286 41.786 1.030 -18.076 -20.605 -0.470 -18.545 50.000 9.911 824.762 34.060 20.280 951.122 659.492 352.543 4409.172 9303.875 349.290 13.155 187.947 0.105 1.322 51.536 -2.117 1.378 54727 770.543 770.543 205.738 11.000 10.771 -2.051 -2.051 25.500 24.051 38.551 1.537 11.340 -30.739 -3.506 7.834 30.000 5.716 787.945 37.826 20.311 890.270 713.461 274.294 4808.837 9967.206 86.634 29.253 -31.620 0.048 50.636 5.082 20.741 17.630
东丽国家一般气象站 54526 39.0833 117.3333 2009 7 22 22 999.2 999.5 27.6 20.2 64 23.6 43 5.5 351 4.5 1000.5 1000.8 22.3 21.6 96 25.8 59 1.8 48 2.2 999.4 999.7 22.7 22.2 97 26.8 337 0.4 205 1.1 26.6 53798 2653.436 2653.436 0.000 23.000 4.758 -4.872 -4.872 34.500 37.872 49.372 1.742 2.352 -34.842 -12.532 -10.180 39.000 8.101 841.541 36.476 23.528 906.547 989.000 163.410 4985.301 10061.931 184.160 31.614 -41.496 4.946 283.542 72.747 13.941 11.150 54218 221.236 221.236 120.619 35.000 2.337 -0.090 -0.090 40.500 28.090 33.590 0.304 0.406 -6.072 0.833 1.239 44.000 6.472 790.524 27.684 14.365 843.907 731.589 347.064 4229.480 8803.917 251.304 14.459 37.546 0.012 2.044 41.017 6.934 4.775 54401 17.336 17.336 243.196 25.000 2.261 0.553 0.553 30.000 29.447 34.447 0.328 -0.887 -6.557 4.038 3.151 46.000 4.337 645.556 34.531 5.480 684.086 564.525 524.702 4422.024 9090.327 172.435 23.419 90.369 0.010 0.192 40.119 6.484 8.444 54511 170.188 1424.737 416.624 33.000 -3.983 -0.286 -3.983 36.500 38.286 41.786 1.030 -18.076 -20.605 -0.470 -18.545 50.000 9.911 824.762 34.060 20.280 951.122 659.492 352.543 4409.172 9303.875 349.290 13.155 187.947 0.105 1.322 51.536 -2.117 1.378 54727 770.543 770.543 205.738 11.000 10.771 -2.051 -2.051 25.500 24.051 38.551 1.537 11.340 -30.739 -3.506 7.834 30.000 5.716 787.945 37.826 20.311 890.270 713.461 274.294 4808.837 9967.206 86.634 29.253 -31.620 0.048 50.636 5.082 20.741 17.630
东丽国家一般气象站 54526 39.0833 117.3333 2009 7 23 7 999.4 999.7 23.4 18.9 76 21.9 106 2.3 96 3.0 999.1 999.4 23.3 19.0 77 22.0 177 1.4 150 1.4 998.7 999.0 22.9 19.9 83 23.2 130 3.0 138 3.1 26.8 53798 2653.436 2653.436 0.000 23.000 4.758 -4.872 -4.872 34.500 37.872 49.372 1.742 2.352 -34.842 -12.532 -10.180 39.000 8.101 841.541 36.476 23.528 906.547 989.000 163.410 4985.301 10061.931 184.160 31.614 -41.496 4.946 283.542 72.747 13.941 11.150 54218 221.236 221.236 120.619 35.000 2.337 -0.090 -0.090 40.500 28.090 33.590 0.304 0.406 -6.072 0.833 1.239 44.000 6.472 790.524 27.684 14.365 843.907 731.589 347.064 4229.480 8803.917 251.304 14.459 37.546 0.012 2.044 41.017 6.934 4.775 54401 17.336 17.336 243.196 25.000 2.261 0.553 0.553 30.000 29.447 34.447 0.328 -0.887 -6.557 4.038 3.151 46.000 4.337 645.556 34.531 5.480 684.086 564.525 524.702 4422.024 9090.327 172.435 23.419 90.369 0.010 0.192 40.119 6.484 8.444 54511 170.188 1424.737 416.624 33.000 -3.983 -0.286 -3.983 36.500 38.286 41.786 1.030 -18.076 -20.605 -0.470 -18.545 50.000 9.911 824.762 34.060 20.280 951.122 659.492 352.543 4409.172 9303.875 349.290 13.155 187.947 0.105 1.322 51.536 -2.117 1.378 54727 770.543 770.543 205.738 11.000 10.771 -2.051 -2.051 25.500 24.051 38.551 1.537 11.340 -30.739 -3.506 7.834 30.000 5.716 787.945 37.826 20.311 890.270 713.461 274.294 4808.837 9967.206 86.634 29.253 -31.620 0.048 50.636 5.082 20.741 17.630
东丽国家一般气象站 54526 39.0833 117.3333 2009 7 23 19 999.2 999.5 29.5 20.4 58 23.9 146 5.3 127 4.0 998.5 998.8 26.9 20.5 68 24.1 144 4.9 140 4.7 999.2 999.5 26.1 20.4 71 24.0 141 3.1 135 3.2 35.3 53798 721.012 1111.356 389.463 35.000 -3.882 -4.711 -5.734 40.000 43.711 48.711 1.267 -14.104 -25.333 -11.919 -26.023 53.000 8.945 781.060 39.773 22.272 946.531 664.598 364.955 4553.117 10006.301 217.203 22.726 18.915 0.087 10.230 47.373 1.510 1.414 54218 139.194 139.194 128.551 30.000 1.845 -0.940 -0.940 35.500 24.940 30.440 0.545 -3.846 -10.908 -2.201 -6.047 46.000 5.324 816.296 25.537 15.299 896.110 629.263 361.699 3989.917 8448.445 157.372 10.252 -41.378 0.001 1.295 41.611 7.224 6.143 54401 43.300 205.720 0.000 29.000 1.933 -0.160 -0.924 33.500 26.160 30.660 0.329 -1.314 -6.572 0.417 -0.897 46.000 5.220 698.089 33.075 12.382 829.070 920.000 331.456 4473.813 8481.223 163.319 7.978 126.752 0.029 0.301 43.521 4.124 8.455 54511 577.962 1131.296 282.405 25.000 0.114 -1.743 -3.508 31.500 32.743 39.243 1.097 -11.485 -21.931 -4.409 -15.895 47.000 7.378 844.146 32.498 20.520 966.140 632.208 280.321 4387.037 8802.277 213.123 0.000 75.578 0.109 4.976 63.562 3.448 8.949 54727 322.450 322.450 334.342 21.000 6.683 -2.739 -2.739 32.500 26.739 38.239 0.815 8.356 -16.296 -5.902 2.454 38.000 6.858 761.626 39.146 19.800 915.378 659.226 370.313 4477.423 10046.562 42.012 16.517 18.645 0.033 11.632 30.139 14.101 12.020
东丽国家一般气象站 54526 39.0833 117.3333 2010 6 17 18 999.0 999.3 22.9 21.4 91 25.4 55 3.6 59 3.8 1001.5 1001.8 21.3 18.3 83 21.0 1 3.5 5 4.5 1001.3 1001.6 20.3 18.1 87 20.7 59 5.6 58 5.7 22.5 53798 6.059 1038.214 679.472 35.000 -2.264 1.813 -2.876 38.500 31.187 34.687 0.773 -12.739 -15.460 5.027 -7.712 51.000 7.645 714.558 38.882 14.131 880.507 561.041 545.367 4268.208 8589.656 198.582 12.310 10.101 0.000 2.465 37.690 3.213 2.702 54218 507.188 507.188 0.000 32.000 2.003 -1.890 -1.890 38.500 26.890 33.390 0.798 -5.869 -15.966 -4.019 -9.888 45.000 5.980 857.339 23.347 16.060 884.959 939.000 246.099 3953.850 8729.370 212.205 13.864 236.566 0.606 5.395 57.407 4.111 7.129 54401 208.725 424.463 98.118 23.000 -0.646 -0.662 -1.707 26.000 25.662 28.662 0.727 -6.098 -14.546 -2.178 -8.276 49.000 4.738 888.742 17.132 14.768 902.409 693.412 453.738 3506.826 8249.229 59.748 9.607 192.844 0.188 0.862 56.145 1.437 4.610 54511 117.423 493.329 418.930 42.000 -5.695 -3.055 -5.695 47.000 31.055 36.055 0.848 -16.969 -16.969 -5.846 -22.815 58.000 8.502 880.236 25.799 16.060 941.506 513.861 429.031 4206.870 8355.225 277.078 0.000 190.964 0.057 0.671 54.731 -3.008 -0.582 54727 8.799 1060.306 657.451 2.000 3.193 -0.136 -5.034 11.000 23.136 32.136 1.060 3.681 -21.197 1.656 5.337 45.000 4.269 711.557 36.871 10.996 814.757 503.176 463.276 4555.755 8837.218 118.529 14.650 -59.975 0.000 4.399 1.776 10.553 14.211
东丽国家一般气象站 54526 39.0833 117.3333 2011 7 24 23 998.8 999.1 29.7 25.4 78 32.5 135 4.1 138 3.8 999.4 999.7 29.3 25.9 82 33.4 139 2.9 143 3.1 998.7 999.0 28.9 25.9 84 33.4 140 3.4 136 3.1 31.5 53798 0.000 0.000 99999.898 22.000 9.337 3.759 3.759 30.000 24.241 32.241 0.043 14.033 -0.868 10.251 24.283 30.000 8.165 981.000 22.000 22.000 981.000 99999.898 99999.898 5541.437 10320.905 221.778 0.000 -56.034 0.015 0.000 25.310 15.901 12.146 54218 846.700 846.700 142.731 36.000 -1.288 -1.880 -1.880 40.000 41.880 45.880 0.825 -14.727 -16.505 -3.474 -18.202 46.000 8.509 802.816 31.841 19.560 858.193 708.544 180.614 5165.760 9958.859 236.807 16.733 -2.706 0.074 388.227 44.995 -0.012 3.519 54401 228.581 228.581 58.217 36.000 -0.548 -0.919 -0.919 39.000 36.919 39.919 0.474 -4.488 -9.484 -2.392 -6.880 44.000 9.202 847.844 25.403 19.522 889.370 719.093 448.346 4813.408 9920.756 197.631 0.000 -5.991 0.098 4.515 13.579 3.775 1.009 54511 74.222 2670.174 0.000 35.000 1.017 2.119 -3.601 40.000 35.881 40.881 1.133 -0.313 -22.660 6.770 6.457 40.000 12.679 861.439 33.206 22.515 967.243 996.000 532.772 5172.434 10365.883 272.084 0.000 -28.803 0.003 5.843 50.759 3.736 6.883 54727 848.550 1730.123 138.842 36.000 -2.829 -3.193 -4.752 43.000 43.193 50.193 1.454 -16.628 -29.072 -5.733 -22.361 48.000 9.839 805.172 36.360 19.586 853.472 604.629 229.867 5212.025 9976.032 317.503 31.549 72.746 0.307 424.275 40.428 0.821 4.022
东丽国家一般气象站 54526 39.0833 117.3333 2011 7 30 2 1003.5 1003.8 24.3 22.9 92 27.9 51 2.4 45 2.1 1002.4 1002.7 24.1 23.1 94 28.2 61 1.7 61 2.3 1001.5 1001.8 23.7 22.9 95 27.8 31 5.6 26 4.7 53.8 53798 43.661 80.372 79.351 37.000 -0.547 -0.238 -0.547 42.000 37.238 42.238 0.194 -3.435 -3.887 -0.800 -4.234 43.000 12.832 928.752 26.873 22.757 967.702 678.054 491.750 5229.971 10485.438 289.235 0.000 306.938 0.048 0.244 51.889 1.848 5.500 54218 254.731 254.731 91.845 31.000 4.337 -0.285 -0.285 37.500 28.285 34.785 0.537 8.250 -10.748 -0.531 7.719 40.000 7.682 830.209 27.719 18.288 901.178 758.861 482.590 4296.698 9896.576 256.617 12.939 99.125 0.156 2.041 55.893 5.602 9.835 54401 167.707 167.707 0.239 30.000 3.849 0.936 0.936 35.000 26.064 31.064 0.587 -0.450 -11.747 1.704 1.254 39.000 6.877 905.000 19.202 17.764 907.432 904.380 514.136 4549.025 9869.357 176.604 0.000 192.058 0.124 0.718 54.525 6.931 9.125 54511 308.337 535.873 38.223 36.000 1.359 -0.463 -1.653 43.500 32.463 39.963 0.658 1.758 -13.161 -0.802 0.956 42.000 10.939 917.757 28.003 21.276 957.918 848.569 483.458 4703.004 10051.931 261.205 0.000 122.699 0.089 7.239 58.446 6.627 7.446 54727 191.174 370.990 327.682 13.000 3.627 -0.467 -1.675 21.000 34.467 42.467 1.416 -3.608 -28.325 0.598 -3.011 40.000 7.361 777.719 39.039 20.552 906.003 650.248 440.496 5315.620 10405.883 220.095 0.000 51.720 0.032 6.175 39.194 10.712 8.855
东丽国家一般气象站 54526 39.0833 117.3333 2011 7 30 3 1002.4 1002.7 24.1 23.1 94 28.2 61 1.7 61 2.3 1001.5 1001.8 23.7 22.9 95 27.8 31 5.6 26 4.7 1000.2 1000.5 22.6 21.8 95 26.0 71 5.5 66 6.0 33.4 53798 43.661 80.372 79.351 37.000 -0.547 -0.238 -0.547 42.000 37.238 42.238 0.194 -3.435 -3.887 -0.800 -4.234 43.000 12.832 928.752 26.873 22.757 967.702 678.054 491.750 5229.971 10485.438 289.235 0.000 306.938 0.048 0.244 51.889 1.848 5.500 54218 254.731 254.731 91.845 31.000 4.337 -0.285 -0.285 37.500 28.285 34.785 0.537 8.250 -10.748 -0.531 7.719 40.000 7.682 830.209 27.719 18.288 901.178 758.861 482.590 4296.698 9896.576 256.617 12.939 99.125 0.156 2.041 55.893 5.602 9.835 54401 167.707 167.707 0.239 30.000 3.849 0.936 0.936 35.000 26.064 31.064 0.587 -0.450 -11.747 1.704 1.254 39.000 6.877 905.000 19.202 17.764 907.432 904.380 514.136 4549.025 9869.357 176.604 0.000 192.058 0.124 0.718 54.525 6.931 9.125 54511 308.337 535.873 38.223 36.000 1.359 -0.463 -1.653 43.500 32.463 39.963 0.658 1.758 -13.161 -0.802 0.956 42.000 10.939 917.757 28.003 21.276 957.918 848.569 483.458 4703.004 10051.931 261.205 0.000 122.699 0.089 7.239 58.446 6.627 7.446 54727 191.174 370.990 327.682 13.000 3.627 -0.467 -1.675 21.000 34.467 42.467 1.416 -3.608 -28.325 0.598 -3.011 40.000 7.361 777.719 39.039 20.552 906.003 650.248 440.496 5315.620 10405.883 220.095 0.000 51.720 0.032 6.175 39.194 10.712 8.855
